artistName,Genre,showDate,venue name,venue city,venue state,attendance,product size,productType,product price,Item Name
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,2XL,T-Shirt,,Girl Loves Air Supply Tee 24'
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,S,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,M,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,L,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,2XL,T-Shirt,,Est. 1975 Guitar T-Shirt
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,S,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,M,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,L,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,2XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/13/2024,Peace Concert Hall,Greenville,SC,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/15/2024,Barbara B Mann Performing Arts Hall,Fort Myers,FL,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/16/2024,Pompano Beach Amphitheater,Pompano Beach,FL,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/17/2024,Van Wezel Performing Arts Hall,Sarasota,FL,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/22/2024,Thunder Valley Casino,Lincoln,CA,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/23/2024,Chinook Winds Casino Resort,Lincoln City,OR,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/27/2024,Durham Performing Arts Center,Durham,NC,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/29/2024,The Theater at MGM National Harbor,Oxon Hill,MD,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/30/2024,Hackensack Meridian Health Theatre at the Count Basie Center,Red Bank,NJ,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/20/2024,Pechanga Theatre @ Pechanga Casino Resort,Temecula,CA,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,12/21/2024,Wild Horse Pass Casino,Chandler,AZ,1500,3XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/8/2024,Hershey Theatre,Hershey,PA,1500,4XL,Pullover Hoodie,,Kangaroo Hoodie 24'
Air Supply,Pop/Rock,11/9/2024,Parx Casino- XCite Center,Bensalem,PA,1500,4XL,Pullover Hoodie,,Kangaroo Hoodie 24'
